"","Longitude","Latitude","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"220",8.769324,50.804258,2.941056,9.435603,2.007058,3.935608,8.721117,181.411942,0,0,0,407235,0,699720,0,0,7762.611816,34424.914062,51273.921875,5739.680664,0,0,18070.214844,0,29048.955078,974.425964,0,0,0,0,0,0,0,0,0,31810.023438,467.094635,75.745422,162881.875,2891.000977,286204.1875,8327.612305,189.087509,11.101995,4.969281,2.287164,-2.492879,2.964531,6.837499,7.301347,14.052565,17.806946,18.455725,17.675207,12.805237,326.64682,3.230599,2.673106,3.298604,2.622284,2.98944,2.924784,2.528559,2.075226,2.594623,2.519235,2.189887,2.439237,"DE","STA.DE_DEHE030",182,"automatic","background","urban","ref","",3.41,-999,-999,22.4966923076923,20.5433590733591,19.2463706563707,19.0995366795367,20.7297254901961,24.7426254826255,28.7949806949807,29.7275675675676,27.6144573643411,23.7555252918288,19.2872156862745,17.3315,16.0358076923077,15.0181853281853,15.4667567567568,16.9973846153846,19.9169615384615,23.5298461538462,26.4251538461538,28.4529615384615,30.3277692307692,30.8113461538461,28.9826538461539,26.2570384615385
"221",8.770508,50.807167,2.936831,11.403069,2.041078,4.009305,9.759082,187.363266,0,0,0,426105,0,710940,0,0,7509.402832,34625.816406,52321.0625,6111.229492,0,0,17996.443359,0,29037.955078,118.2901,0,0,0,0,0,0,0,0,0,32363.447266,525.174622,33.771595,160228.578125,3528.112793,288209.375,7564.064453,102.803139,11.099087,4.963465,2.279789,-2.497782,2.955996,6.832681,7.293668,14.045672,17.798868,18.447741,17.668734,12.799343,326.736298,3.232149,2.672625,3.298854,2.621659,2.988545,2.923808,2.529295,2.075376,2.594645,2.51941,2.189664,2.438729,"DE","STA.DE_DEHE062",190,"passive","traffic","urban","yes","",3.47,10,5,24.7781712062257,21.7802734375,20.6291796875,20.48296875,23.0293333333333,30.6946666666666,40.5956078431373,46.6208235294118,44.1221568627451,43.1646153846154,42.5656126482214,42.6981568627451,43.978326848249,43.8514728682171,45.4616279069768,46.9759302325582,46.8706589147287,47.3974418604651,45.7982558139535,42.6327131782946,39.7024418604651,38.4925968992248,36.1274031007752,31.3457364341085
"222",8.784892,50.101494,3.072946,20.185308,11.399473,14.252969,18.692579,107.916809,164475,255,0,720885,22440,3211980,66810,0,12103.579102,75812.335938,160433.59375,0,0,0,344.064545,0,41766.921875,0,0,5322.935547,178.945587,76.686462,21291.851562,910.90918,55012.445312,2429.965332,119.827011,24991.349609,195.543747,0,184585.734375,2674.99585,351252.6875,6647.958008,0,12.010011,5.910299,3.457251,-1.410957,4.31875,8.124056,8.72701,15.347485,19.635336,20.191952,19.366152,14.061513,537.297302,2.801507,2.580455,3.132609,2.387852,2.853137,2.822076,2.262645,1.973824,2.48441,2.389605,2.09546,2.289388,"DE","STA.DE_DEHE116",108,"passive","traffic","urban","yes","",3.42,10,1,30.6107335907336,27.2369498069498,25.6526640926641,28.0468725868726,33.3274903474904,42.5691472868217,49.1782625482625,50.8320463320463,48.2282625482625,43.1440154440155,39.3894573643411,36.88236,36.7209881422925,37.8212062256809,39.9450387596899,43.1827519379845,46.1746511627907,48.924749034749,50.9362934362935,48.9326640926641,46.0498069498069,43.308416988417,39.7772972972973,35.723166023166
"223",8.80122,53.83017,2.807148,0.000674,0.55561,0.356539,0.038923,-1.312817,0,0,0,95115,0,446760,0,0,37.432949,1862.459473,5166.484375,0,0,0,0,0,2736.03833,0,0,0,0,0,5414.650391,0,11132.195312,0,0,2515.529297,0,0,20705.9375,0,51280.695312,258.78299,0,12.838063,7.288064,4.588,1.489676,3.095363,6.638896,7.624168,13.226553,16.362152,17.003742,17.338831,14.396005,314.244843,6.1551,5.126225,5.901237,4.490573,5.500439,4.523744,5.302742,4.119424,4.762329,3.973544,4.240747,4.230802,"DE","STA.DE_DENI059",3,"automatic","background","rural","ref","",3.4,-999,-999,11.8322907488987,11.1696888888889,11.0056444444444,10.9337885462555,11.3652838427948,11.4863461538462,11.9606538461538,11.8428461538461,11.6079536679537,11.2138076923077,10.8862745098039,10.11468,9.61871485943775,9.63629921259842,9.68661478599222,10.3242084942085,10.8378461538462,12.3863461538462,12.8685,13.1614615384615,12.9353076923077,12.7243076923077,12.3068122270742,12.5354782608696
"224",8.81578,53.077151,2.779665,31.115595,15.093919,20.260244,29.902952,11.329109,5865,0,0,526320,0,2047140,0,0,8700.46875,64493,147218.296875,1595.954956,0,0,28703.753906,64.715263,72438.992188,523.447937,0,4221.776367,0,0,22742.080078,1080.074707,50192.261719,1542.721191,0,39718.132812,476.96637,43.516647,260311.90625,3131.646729,472961.59375,11214.319336,163.056015,12.673635,6.435505,4.005871,0.213942,3.48789,7.302941,7.888295,14.256764,17.290468,17.643242,17.634436,13.928401,420.567505,3.769075,3.070105,3.566277,2.581903,3.510656,2.980156,3.127003,2.634184,2.911998,2.453238,2.591385,2.647002,"DE","STA.DE_DEHB001",10,"automatic","background","urban","ref","",3.5,-999,-999,20.530503875969,19.8677906976744,19.5723643410853,19.8500775193799,22.3043968871595,25.9245914396887,29.6572762645914,30.508515625,28.0972373540856,24.8872941176471,21.9983665338645,20.0954901960784,19.2614901960784,19.4388671875,20.2866536964981,21.8946875,24.2584108527132,26.5360852713178,27.5247081712062,27.7025291828794,27.3527131782946,26.921976744186,25.3199612403101,23.1452325581395
"225",8.817251,49.653465,3.05231,0.000763,0.269606,0.382799,0.036163,469.753448,0,0,0,0,0,14535,0,0,2.127847,6064.786621,14115.898438,0,0,0,0,0,0,0,0,0,0,0,9921.672852,0,23327.638672,0,0,902.612183,0,0,52599.78125,0,129602.796875,0,0,11.26859,5.057227,2.461807,-2.839523,3.865748,7.638513,7.945684,14.335184,18.780323,19.147188,18.704456,13.031608,363.265564,2.711621,2.594028,3.090959,2.414454,2.846696,2.887328,2.238707,2.015676,2.385274,2.384174,2.00902,2.176477,"DE","STA.DE_DEHE028",484,"automatic","background","rural","ref","",3.7,-999,-999,8.58807692307693,8.46215384615384,8.11842307692308,7.60423076923077,7.55432432432432,7.59942084942085,7.8215,8.24123076923077,8.34308300395257,8.36035019455253,8.21319230769231,7.82476923076924,7.64027027027026,7.38694980694981,7.62361538461539,8.1875,8.66073076923077,9.43342307692307,9.93342307692308,10.0213461538462,9.99565384615385,9.73569230769231,9.17165384615385,8.97130769230768
"226",8.825173,53.078663,2.778931,28.037952,15.153977,18.067406,26.920347,11.74663,0,0,0,219045,0,1770210,0,0,8624.753906,59645.25,149022.03125,752.905273,0,0,16870.820312,0,84491.710938,0,0,6165.557617,677.142639,70.393509,23542.570312,1803.461182,51458.773438,3227.120605,254.967865,43448.15625,118.296494,13.51137,253936.296875,3161.787598,482126.46875,10369.783203,51.132751,12.673294,6.432752,4.005619,0.213097,3.487693,7.30493,7.889537,14.260052,17.2932,17.644993,17.63793,13.930436,418.389221,3.764514,3.066957,3.562686,2.579352,3.5069,2.97753,3.124997,2.632401,2.910037,2.45119,2.589823,2.644568,"DE","STA.DE_DEHB006",5,"automatic","traffic","urban","ref","",3.1,5,2,24.3177431906615,22.3194552529183,21.1089883268483,22.3776264591439,29.3836186770428,39.6043968871595,50.0418359375,55.0021789883269,53.9003515625,49.4175984251969,47.0389803921569,45.0381640625,45.7218503937008,46.3216015625,49.306186770428,52.1251750972762,54.4786434108527,54.6394594594594,50.5834749034749,45.7142084942085,43.5178294573643,40.3828185328185,35.939498069498,30.2988803088803
"227",8.904442,48.645608,3.191594,8.465658,1.661343,2.229673,7.16635,467.18866,24990,0,0,313650,0,427125,0,0,5459.619141,15299.322266,27381.144531,0,0,0,17558.492188,0,29019.101562,0,0,443.14212,0,0,5464.890137,0,9744.014648,0,0,24165.259766,328.642212,0,82248.90625,4437.814941,174023.25,10574.125,25.092043,10.704347,4.372569,1.320958,-4.64047,3.447235,7.051923,7.302381,13.597793,18.322361,18.699238,18.74189,12.49681,378.4422,2.576938,2.629176,3.100852,2.362221,2.548009,2.90088,2.218981,1.864063,2.183041,2.253391,1.756788,2.066624,"DE","STA.DE_DEBW112",466,"passive","background","suburban","yes","",3.5,-999,-999,13.2257692307692,12.757805907173,12.6142857142857,12.336820083682,14.0158333333333,16.3469230769231,20.2888461538462,22.0096153846154,21.2892,17.5949790794979,13.6433884297521,11.5452380952381,10.63828125,10.0399224806201,9.96023166023167,11.4494208494208,13.7969230769231,16.4161538461538,18.1180769230769,19.1573076923077,18.7161538461538,17.4196153846154,16.2519230769231,15.1815384615385
"228",8.916966,53.060045,2.777,21.661097,9.913937,13.659052,22.784931,8.211486,381225,0,0,1124805,9435,2361810,53805,0,6926.541992,57911.390625,109193.320312,0,0,0,25291.484375,0,67415.539062,0,0,2649.841553,306.62207,0,11570.569336,907.290222,28549.574219,1508.303467,50.64883,13345.652344,0,0,156269.265625,1665.321045,322498.25,3838.320801,0,12.669568,6.403127,3.999573,0.202037,3.486541,7.335112,7.905198,14.297122,17.327402,17.670538,17.681871,13.953927,403.723938,3.723789,3.039389,3.532365,2.55625,3.472747,2.954391,3.107093,2.615603,2.892101,2.434132,2.57811,2.622303,"DE","STA.DE_DEHB002",7,"automatic","background","urban","ref","",3.5,-999,-999,21.7987258687258,20.5681467181467,20.5677692307692,21.4858461538462,25.0951737451737,29.4893436293436,32.2146153846154,31.4479230769231,29.0621317829457,26.0147286821706,23.5277470355731,21.5121739130435,22.1581349206349,23.251875,23.206171875,23.8409689922481,24.8314615384615,25.3494230769231,26.6454615384615,25.9445,26.1585992217899,27.2827027027027,25.9150384615385,23.5079922779923
"229",8.92157,50.13577,3.073206,25.617908,6.372857,9.913327,22.742037,108.147217,106845,0,0,1013880,0,1632510,9945,0,7733.027344,43460.527344,80469.65625,0,0,0,44494.851562,0,100084.539062,0,0,4088.909668,0,0,12952.838867,0,17846.119141,0,0,30146.960938,228.56369,0,141151.71875,2961.214355,295691.53125,7241.847656,38.015026,11.854529,5.788203,3.300508,-1.82377,4.217612,8.023914,8.603828,15.213223,19.461079,20.014288,19.244354,13.904736,471.084167,2.816774,2.577327,3.125895,2.407207,2.895719,2.844177,2.264616,1.986405,2.483679,2.382958,2.102062,2.268461,"DE","STA.DE_DEHE011",108,"automatic","background","urban","ref","",3.44,-999,-999,26.0285769230769,23.2657692307692,22.0078076923077,21.5279615384615,24.1612307692308,29.6401538461538,34.2475,35.7688846153846,33.253046875,28.6616015625,24.3258139534884,21.7445384615385,20.1393461538461,19.7596923076923,20.0641923076923,21.8418461538462,24.8748461538461,29.3622307692308,33.2736923076923,37.0633076923077,38.3054615384615,37.3236923076923,34.9554615384616,31.5744230769231
"230",8.928171,51.430897,2.884169,0,0.036801,0.046679,0.008552,357.188965,0,0,0,0,0,0,0,0,32.510735,1136.600708,2509.65918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.359741,0,0,26859.841797,0,76107.859375,0,0,11.251156,4.996237,2.266034,-2.109902,2.774432,6.749229,6.577131,13.385468,16.932373,17.481781,17.013826,12.460201,310.260742,3.844797,3.062016,3.821457,2.907461,3.502299,3.24184,2.985292,2.314175,2.864423,2.68046,2.44793,2.634602,"DE","STA.DE_DEHE046",343,"automatic","background","rural","ref","",3.34,-999,-999,9.97259689922481,9.95949612403101,9.65232558139535,9.28635658914729,9.26875486381324,9.44234375,9.4298814229249,9.69801587301587,9.42357142857143,8.79592,8.01524193548387,7.34635627530365,7.11830645161291,7.11758893280632,7.44167330677291,8.04083665338645,8.90725490196078,9.69062256809339,10.3187596899225,11.002984496124,11.2612403100775,11.0803501945525,10.8391860465116,10.6482558139535
"231",9.001981,49.672507,3.07489,10.775064,1.021206,2.494943,9.545197,208.901276,1785,0,0,17085,0,20145,0,0,6587.485352,18480.482422,20928.355469,0,0,0,0,0,0,0,0,3164.757812,0,0,13621.055664,966.879517,22813.267578,1636.652832,0,28611.931641,25.003143,0,101418.5,1600.12207,148665.578125,7342.387695,0,11.275018,4.967324,2.269105,-3.123544,3.762559,7.564434,7.954615,14.302799,18.685795,19.059078,18.724613,12.986282,344.240112,2.769974,2.616145,3.102224,2.458042,2.89879,2.936659,2.241948,2.010014,2.372907,2.362091,2.035363,2.128091,"DE","STA.DE_DEHE045",209,"automatic","background","urban","ref","",3.35,-999,-999,14.3108914728682,13.1016279069767,12.5499224806202,13.2102325581395,15.8556809338521,19.5700778210117,22.5999610894942,23.4958365758755,21.4098449612403,17.9242023346303,15.2296031746032,13.253023255814,12.1708461538462,11.5239615384615,11.76138996139,13.1679150579151,15.603166023166,18.2769884169884,20.8860231660232,22.5759845559846,22.9482625482625,21.3505405405405,19.239305019305,16.8746332046332
"232",9.01652,48.80102,3.188461,8.955936,3.500833,4.125903,8.755265,391.259644,0,0,0,295290,0,568905,0,0,8516.989258,32604.677734,65589.03125,795.142456,0,0,25430.6875,0,47426.914062,0,0,0,0,0,475.399017,0,509.840515,0,0,33485.414062,542.223389,85.859497,144412.921875,4191.092773,286530.125,10607.113281,161.07991,11.356584,4.978971,2.237819,-3.502927,3.978244,7.839173,8.050838,14.343913,19.200747,19.533283,19.429771,13.218455,469.90976,2.461814,2.464798,2.924982,2.283062,2.506896,2.852578,2.172247,1.845832,2.153933,2.194572,1.775959,1.941605,"DE","STA.DE_DEBW120",387,"passive","traffic","urban","yes","",3.5,3,3,27.4588461538462,24.672268907563,24.1118143459916,25.7739495798319,31.6041841004184,44.7415384615384,55.2746153846154,59.6180769230769,56.1794466403162,51.0165289256198,47.7004016064257,46.1588932806324,46.5949019607844,47.2317829457364,50.1446153846153,54.8796153846153,58.8411538461539,62.2984615384616,60.7215384615385,56.6915384615385,50.9446153846154,46.3207692307692,40.7496153846154,34.5861003861004
"233",9.031754,51.154843,2.86905,0,0.016658,0.012788,0,471.628418,0,0,0,16830,0,21675,0,0,0,950.423584,2624.384033,0,0,0,0,0,0,0,0,0,0,0,0,0,776.771973,0,0,0,0,0,27778.546875,0,82050.171875,0,0,10.825286,4.615882,1.963708,-2.465998,2.506972,6.495468,6.672007,13.39963,17.129198,17.757689,17.171541,12.306463,295.395111,3.369988,2.735341,3.358725,2.56844,3.027826,2.884944,2.576678,2.069084,2.583902,2.517241,2.186963,2.444706,"DE","STA.DE_DEHE060",483,"automatic","background","rural-regional","ref","",3.23,-999,-999,7.05,6.69306201550387,6.28263565891473,6.02186046511628,5.8815953307393,5.84155642023346,5.94523255813954,6.19996124031008,6.2178515625,6.28354085603113,6.21062256809339,6.1876862745098,6.17225296442688,6.09007936507937,6.37281853281854,6.77722007722008,7.30857142857143,7.83177606177606,7.94724806201551,7.95934362934363,7.95467181467182,7.86744186046511,7.68441860465116,7.47445736434108
"234",9.051178,48.507703,3.204395,12.069574,3.310943,5.520276,10.375637,326.955383,30345,3825,765,320790,19125,612255,28050,1530,8210.798828,38826.296875,66148.71875,0,0,0,10329.523438,0,25938.203125,0,0,7213.926758,0,0,23245.546875,0,29417.441406,0,0,22827.957031,252.442886,47.290539,134027.796875,3274.56958,260038.890625,7986.702637,123.753952,10.71255,4.389057,1.247439,-4.414989,3.418711,7.198044,7.546683,13.750129,18.546572,18.955873,19.001978,12.641133,351.105865,2.478418,2.563968,2.988174,2.331756,2.496027,2.811159,2.134539,1.806224,2.133985,2.199897,1.732021,2.004134,"DE","STA.DE_DEBW107",325,"passive","background","suburban","yes","",3.5,-999,-999,19.3623076923077,17.6979079497908,16.8117647058824,16.9529411764706,19.357805907173,23.5211538461539,26.3942307692308,27.3606177606178,25.571875,21.4173553719008,18.419918699187,15.6216326530612,14.4886274509804,14.1167315175097,15.0157692307692,17.7630769230769,21.5092307692308,26.0930769230769,28.6503846153846,30.0865384615385,31.2815384615384,29.5115384615385,26.7357692307692,23.7134615384615
"235",9.05802,48.52023,3.202699,15.891905,3.282512,6.818169,14.648306,341.683105,6120,0,0,328950,0,505155,1530,0,10304.136719,49517.96875,64505.054688,0,0,0,10482.702148,0,24865.001953,0,0,3865.59668,0,0,19898.677734,0,27289.929688,181.845551,0,35617.714844,379.833496,52.078941,183691.28125,2905.010742,265590.84375,8358.257812,107.015068,10.712461,4.388536,1.248919,-4.40997,3.416884,7.200216,7.547545,13.749581,18.549458,18.958221,19.003677,12.641113,359.392487,2.476645,2.561707,2.984705,2.331994,2.495496,2.810183,2.133651,1.80704,2.133434,2.198786,1.732746,2.002756,"DE","STA.DE_DEBW136",340,"automatic","traffic","urban","ref","",3.5,3,4,28.2473076923077,24.8067226890756,23.4649789029536,24.8062761506276,31.4117647058823,48.1746153846154,62.1903846153846,68.545,66.1366795366795,62.8657142857143,57.4338842975206,52.8350393700788,52.6606177606177,52.0953488372093,53.7801556420234,59.4702702702703,63.7157692307692,69.3469230769231,72.8869230769231,71.2134615384615,60.4888461538462,53.4534615384615,48.56,38.9594594594595
"236",9.06255,52.17017,2.849011,2.373749,0.842114,1.438538,2.440374,57.105225,184110,0,0,497760,0,645915,17340,0,1029.724854,8731.71875,18679.625,0,0,0,0,0,0,0,0,2123.768799,0,0,7896.877441,332.444153,13468.676758,917.076721,0,4939.290039,125.103882,0,61149.71875,664.85498,176510.5,1506.904907,0,12.087093,5.734255,3.25987,-0.665443,3.377243,7.465798,7.423662,14.13573,17.421329,17.854248,17.701069,13.36881,376.875488,3.741134,3.03519,3.637845,2.528916,3.369945,2.975532,2.893547,2.289146,2.813595,2.517436,2.488263,2.527125,"DE","STA.DE_DENI041",54,"automatic","background","suburban","ref","",3.3,-999,-999,14.109649122807,13.575,13.1784888888889,14.1284140969163,16.3646288209607,17.2365384615385,17.5752692307692,17.6553667953668,16.4736186770428,14.6990588235294,13.0789243027888,12.1682142857143,11.4348031496063,11.2247470817121,11.8476538461538,12.716332046332,14.2569230769231,15.2209230769231,16.1857307692308,16.7738461538462,17.3325384615385,17.2012692307692,16.4198678414097,15.3205240174673
"237",9.117973,49.991518,3.05445,4.089266,5.406444,6.313077,4.298725,136.823547,0,0,0,701250,0,1948710,0,0,3103.449707,30027.421875,70615.492188,4111.42041,0,0,27811.568359,0,57466.5,1814.194702,0,0,0,0,8808.119141,0,16831.001953,0,0,14514.853516,400.241638,25.231081,121175.859375,3197.064209,316206.5,6428.054199,116.326996,11.574656,5.488032,2.891385,-2.649335,3.965471,7.807311,8.260075,14.750866,18.968546,19.505442,18.944773,13.491137,404.496796,2.878815,2.613902,3.146873,2.485642,3.013633,2.937325,2.271583,2.023828,2.438447,2.358816,2.09868,2.182997,"DE","STA.DE_DEBY005",134,"automatic","background","suburban","ref","",3.5,-999,-999,34.2198461538462,31.8352307692308,31.5069615384615,31.9029230769231,33.5107307692308,36.6866538461538,37.8744787644787,36.6009302325581,31.905252918288,27.4229343629344,22.2140926640927,18.9951923076923,17.2557692307692,17.0249230769231,17.7285,19.7142692307692,24.6442248062016,31.6374230769231,39.7655384615384,48.1286153846154,49.0111923076923,44.8511923076923,42.0046899224806,39.184
"238",9.156908,53.896117,2.817209,10.014396,3.960497,7.702906,10.836371,0.25761,180540,255,0,1858440,13260,2710140,40290,0,1365.179932,7563.964844,9425.037109,0,0,0,0,0,9396.068359,0,0,0,0,0,52.739574,0,7995.888672,0,0,13506.861328,445.882385,59.800289,66865.78125,2335.358398,94875.789062,4387.053711,108.688538,12.55722,6.685394,4.229187,0.984589,2.956299,6.51889,7.482819,13.477509,16.499512,16.875183,17.137024,14.084167,320.888245,4.391603,3.601098,4.283254,3.163666,4.07393,3.455202,3.935345,3.249972,3.638774,2.905096,3.138972,3.102988,"DE","STA.DE_DESH035",0,"automatic","background","urban","ref","",3.5,-999,-999,21.9328185328185,22.9414671814672,22.3592277992278,22.6280384615385,24.8807692307692,26.6519691119691,26.9444787644787,25.8229182879377,25.4858431372549,25.3670866141732,24.4152918287938,23.2237596899225,23.9109689922481,23.5629296875,23.7209266409266,24.9185,26.2727692307692,28.5654230769231,27.1433846153846,26.4591923076923,26.8205,25.8901923076923,23.5305384615385,22.1549615384615
"239",9.169289,47.664361,3.317229,17.137981,4.00872,8.163301,17.288454,404.03418,14025,0,0,871335,0,1028925,0,0,11301.493164,58900.101562,80112.757812,987.893799,0,0,5661.02832,0,12242.40332,0,0,5549.389648,0,0,22371.001953,0,37868.578125,0,0,26877.058594,541.03595,134.439484,179156.46875,5172.363281,278217.8125,12763.529297,227.062653,11.457539,4.660979,1.17292,-3.102439,2.331542,7.252702,8.585907,14.710937,19.917273,19.915337,20.384178,13.67431,308.276947,1.826032,2.159219,2.062835,1.993125,1.815544,2.291623,1.93301,1.751365,2.010406,1.986831,1.526114,1.618145,"DE","STA.DE_DEBW052",403,"automatic","background","urban","ref","",3.5,-999,-999,18.8061776061776,17.7548523206751,16.4493670886076,15.9504201680672,17.3529411764706,22.8235521235521,28.4585271317829,28.789539748954,25.3609243697479,22.2674796747967,20.0023622047244,17.960700389105,17.931906614786,17.3459459459459,17.4753846153846,18.4226923076923,21.4342307692308,24.4634615384615,28.0719230769231,30.1526923076923,29.6219230769231,28.6507692307692,25.7453846153846,21.9888461538462
